from_unitid,to_unitid,rank,year
130837,106625,5,2019
130837,112561,6,2019
130837,117803,7,2019
130837,148876,9,2019
130837,201177,10,2019
130837,216630,11,2019
134130,132903,1,2019
134130,133669,2,2019
134130,133951,3,2019
134130,134097,4,2019
134130,135726,5,2019
134130,136172,6,2019
134130,137351,7,2019
134130,139959,8,2019
134130,166027,9,2019
134130,193900,10,2019
134130,198419,11,2019
134130,199120,12,2019
132903,133650,1,2019
132903,133669,2,2019
132903,133951,3,2019
132903,134097,4,2019
132903,134130,5,2019
132903,135726,6,2019
132903,136172,7,2019
132903,137351,8,2019
132903,137847,9,2019
132903,138354,10,2019
132903,193900,11,2019
132903,433660,12,2019
134097,100858,1,2019
134097,132903,2,2019
134097,133650,3,2019
134097,133669,4,2019
134097,133951,5,2019
134097,134130,6,2019
134097,135726,7,2019
134097,136172,8,2019
134097,137351,9,2019
134097,139959,10,2019
134097,193900,11,2019
134097,433660,12,2019
135726,110662,1,2019
135726,123961,2,2019
135726,132903,3,2019
135726,133669,4,2019
135726,133951,5,2019
135726,134097,6,2019
135726,134130,7,2019
135726,137351,8,2019
135726,164988,9,2019
135726,166027,10,2019
135726,193900,11,2019
135726,198419,12,2019
137351,132903,1,2019
137351,133650,2,2019
137351,133669,3,2019
137351,133951,4,2019
137351,134097,5,2019
137351,134130,6,2019
137351,135726,7,2019
137351,136172,8,2019
137351,137847,9,2019
137351,138354,10,2019
137351,193900,11,2019
137351,433660,12,2019
133951,132903,1,2019
133951,133650,2,2019
133951,133669,3,2019
133951,134097,4,2019
133951,134130,5,2019
133951,135717,6,2019
133951,135726,7,2019
133951,136215,8,2019
133951,137351,9,2019
133951,433660,10,2019
133669,132903,1,2019
133669,133650,2,2019
133669,133951,3,2019
133669,134097,4,2019
133669,134130,5,2019
133669,135726,6,2019
133669,136172,7,2019
133669,136215,8,2019
133669,137351,9,2019
133669,433660,10,2019
136215,132471,1,2019
136215,132709,2,2019
136215,132903,3,2019
136215,133650,4,2019
136215,133669,5,2019
136215,133951,6,2019
136215,134097,7,2019
136215,134130,8,2019
136215,135717,9,2019
136215,135726,10,2019
136215,137351,11,2019
136215,433660,12,2019
133553,104586,1,2019
133553,128328,2,2019
133553,132903,3,2019
133553,133881,4,2019
133553,134097,5,2019
133553,134130,6,2019
133553,139755,7,2019
133553,166683,8,2019
133553,170976,9,2019
133553,243744,10,2019
133553,243780,11,2019
133553,426314,12,2019
137476,132471,1,2019
137476,132903,2,2019
137476,133669,3,2019
137476,133951,4,2019
137476,133979,5,2019
137476,134097,6,2019
137476,134130,7,2019
137476,135717,8,2019
137476,135726,9,2019
137476,136215,10,2019
137476,137351,11,2019
137476,433660,12,2019
135717,132471,1,2019
135717,132709,2,2019
135717,132903,3,2019
135717,133650,4,2019
135717,133669,5,2019
135717,133951,6,2019
135717,133979,7,2019
135717,134097,8,2019
135717,134130,9,2019
135717,135726,10,2019
135717,136215,11,2019
135717,137351,12,2019
132657,132471,1,2019
132657,132903,2,2019
132657,133669,3,2019
132657,133951,4,2019
132657,134097,5,2019
132657,134130,6,2019
132657,135726,7,2019
132657,136172,8,2019
132657,136215,9,2019
132657,137351,10,2019
132657,137847,11,2019
132657,433660,12,2019
134079,132903,1,2019
134079,133650,2,2019
134079,133669,3,2019
134079,133951,4,2019
134079,134097,5,2019
134079,134130,6,2019
134079,135726,7,2019
134079,136172,8,2019
134079,137351,9,2019
134079,137847,10,2019
134079,138354,11,2019
134079,433660,12,2019
433660,132903,1,2019
433660,133508,2,2019
433660,133650,3,2019
433660,133669,4,2019
433660,133951,5,2019
433660,134097,6,2019
433660,134130,7,2019
433660,135726,8,2019
433660,136172,9,2019
433660,137351,10,2019
433660,137847,11,2019
433660,138354,12,2019
138187,132602,1,2019
138187,132903,2,2019
138187,133650,3,2019
138187,133669,4,2019
138187,133951,5,2019
138187,134097,6,2019
138187,134130,7,2019
138187,135726,8,2019
138187,136172,9,2019
138187,137209,10,2019
138187,137351,11,2019
138187,433660,12,2019
136172,132903,1,2019
136172,133650,2,2019
136172,133669,3,2019
136172,133951,4,2019
136172,134097,5,2019
136172,134130,6,2019
136172,134945,7,2019
136172,135726,8,2019
136172,137351,9,2019
136172,137847,10,2019
136172,138354,11,2019
136172,433660,12,2019
137032,132471,1,2019
137032,132903,2,2019
137032,133669,3,2019
137032,133951,4,2019
137032,134097,5,2019
137032,134130,6,2019
137032,135726,7,2019
137032,136172,8,2019
137032,137351,9,2019
137032,137847,10,2019
137032,138354,11,2019
137032,433660,12,2019
133881,132903,1,2019
133881,133553,2,2019
133881,133669,3,2019
133881,133951,4,2019
133881,134097,5,2019
133881,134130,6,2019
133881,135726,7,2019
133881,137351,8,2019
133881,139755,9,2019
133881,166683,10,2019
133881,243744,11,2019
133881,243780,12,2019
13508114,132471,1,2019
13508114,132903,2,2019
13508114,133669,3,2019
13508114,133951,4,2019
13508114,134097,5,2019
13508114,134130,6,2019
13508114,135717,7,2019
13508114,136215,8,2019
13508114,137351,9,2019
13508114,138187,10,2019
133492,132903,1,2019
133492,133669,2,2019
133492,133951,3,2019
133492,134079,4,2019
133492,134097,5,2019
133492,134130,6,2019
133492,135726,7,2019
133492,136950,8,2019
133492,137351,9,2019
133492,137546,10,2019
133492,137847,11,2019
133492,262129,12,2019
137546,132903,1,2019
137546,133669,2,2019
137546,133711,3,2019
137546,133951,4,2019
137546,134097,5,2019
137546,134130,6,2019
137546,135726,7,2019
137546,136172,8,2019
137546,136950,9,2019
137546,137351,10,2019
137546,137847,11,2019
137546,433660,12,2019
132471,132903,1,2019
132471,133650,2,2019
132471,133669,3,2019
132471,133951,4,2019
132471,134097,5,2019
132471,134130,6,2019
132471,135717,7,2019
132471,135726,8,2019
132471,136215,9,2019
132471,137351,10,2019
132471,137847,11,2019
132471,433660,12,2019
132709,132471,1,2019
132709,132903,2,2019
132709,133650,3,2019
132709,133669,4,2019
132709,133951,5,2019
132709,134097,6,2019
132709,134130,7,2019
132709,135717,8,2019
132709,135726,9,2019
132709,136215,10,2019
132709,137351,11,2019
132709,433660,12,2019
136950,132903,1,2019
136950,133492,2,2019
136950,133669,3,2019
136950,133711,4,2019
136950,134097,5,2019
136950,134130,6,2019
136950,135726,7,2019
136950,136172,8,2019
136950,137351,9,2019
136950,137546,10,2019
136950,137847,11,2019
136950,193900,12,2019
136358,132709,1,2019
136358,132903,2,2019
136358,133650,3,2019
136358,133669,4,2019
136358,133951,5,2019
136358,134097,6,2019
136358,134130,7,2019
136358,135726,8,2019
136358,136215,9,2019
136358,136330,10,2019
136358,137351,11,2019
136358,433660,12,2019
28000,110662,2,2019
28000,123961,3,2019
28000,132903,4,2019
28000,134097,5,2019
28000,134130,6,2019
28000,135726,7,2019
28000,137351,8,2019
28000,140951,9,2019
28000,144281,10,2019
28000,164748,11,2019
28000,193900,12,2019
134945,132903,1,2019
134945,133650,2,2019
134945,133669,3,2019
134945,133951,4,2019
134945,134097,5,2019
134945,134130,6,2019
134945,135726,7,2019
134945,136172,8,2019
134945,137351,9,2019
134945,137847,10,2019
134945,138354,11,2019
134945,433660,12,2019
137096,132851,1,2019
137096,132903,2,2019
137096,133650,3,2019
137096,133669,4,2019
137096,133951,5,2019
137096,134097,6,2019
137096,134130,7,2019
137096,135726,8,2019
137096,136172,9,2019
137096,137351,10,2019
137096,138187,11,2019
137096,433660,12,2019
136330,132471,1,2019
136330,132903,2,2019
136330,133669,3,2019
136330,133951,4,2019
136330,134097,5,2019
136330,134130,6,2019
136330,135726,7,2019
136330,136172,8,2019
136330,136215,9,2019
136330,137351,10,2019
136330,137847,11,2019
136330,433660,12,2019
137564,132903,1,2019
137564,133669,2,2019
137564,133951,3,2019
137564,134079,4,2019
137564,134097,5,2019
137564,134130,6,2019
137564,135726,7,2019
137564,136172,8,2019
137564,136330,9,2019
137564,137351,10,2019
137564,232557,11,2019
137564,433660,12,2019
134495,132903,1,2019
134495,133650,2,2019
134495,133669,3,2019
134495,133951,4,2019
134495,134097,5,2019
134495,134130,6,2019
134495,135726,7,2019
134495,136172,8,2019
134495,137351,9,2019
134495,137847,10,2019
134495,138187,11,2019
134495,433660,12,2019
133386,132602,1,2019
133386,132903,2,2019
133386,133650,3,2019
133386,133669,4,2019
133386,133711,5,2019
133386,133951,6,2019
133386,134097,7,2019
133386,134130,8,2019
133386,135726,9,2019
133386,136172,10,2019
133386,137351,11,2019
133386,138187,12,2019
132602,131520,1,2019
132602,132903,2,2019
132602,133650,3,2019
132602,133669,4,2019
132602,133951,5,2019
132602,133979,6,2019
132602,134097,7,2019
132602,134130,8,2019
132602,135726,9,2019
132602,137351,10,2019
132602,138947,11,2019
132602,141060,12,2019
133650,131520,1,2019
133650,132602,2,2019
133650,132903,3,2019
133650,133669,4,2019
133650,133951,5,2019
133650,134097,6,2019
133650,134130,7,2019
133650,135726,8,2019
133650,137351,9,2019
133650,138947,10,2019
133650,139940,11,2019
133650,141060,12,2019
137078,132903,1,2019
137078,133650,2,2019
137078,133669,3,2019
137078,133951,4,2019
137078,134097,5,2019
137078,134130,6,2019
137078,134495,7,2019
137078,136172,8,2019
137078,137351,9,2019
137078,137847,10,2019
137078,138354,11,2019
137078,433660,12,2019
136473,100751,1,2019
136473,100858,2,2019
136473,102094,3,2019
136473,102368,4,2019
136473,132903,5,2019
136473,133650,6,2019
136473,134097,7,2019
136473,134130,8,2019
136473,136172,9,2019
136473,136233,10,2019
136473,137351,11,2019
136473,138354,12,2019
134811,28000,2,2019
134811,108232,3,2019
134811,140951,4,2019
134811,143048,5,2019
134811,191126,6,2019
134811,193900,7,2019
134811,194578,8,2019
134811,366368,9,2019
134811,445708,10,2019
136516,132903,1,2019
136516,133650,2,2019
136516,133669,3,2019
136516,133951,4,2019
136516,134079,5,2019
136516,134097,6,2019
136516,134130,7,2019
136516,134495,8,2019
136516,137351,9,2019
136516,137564,10,2019
136516,138187,11,2019
136516,433660,12,2019
262129,132903,1,2019
262129,133669,2,2019
262129,133951,3,2019
262129,134097,4,2019
262129,134130,5,2019
262129,135726,6,2019
262129,136172,7,2019
262129,137351,8,2019
262129,138354,9,2019
262129,166027,10,2019
262129,193900,11,2019
262129,433660,12,2019
136774,110370,1,2019
136774,111081,2,2019
136774,132903,3,2019
136774,134097,4,2019
136774,134130,5,2019
136774,140951,6,2019
136774,143048,7,2019
136774,163295,8,2019
136774,193900,9,2019
136774,194578,10,2019
136774,202170,11,2019
136774,217493,12,2019
137759,132602,1,2019
137759,132903,2,2019
137759,133650,3,2019
137759,133669,4,2019
137759,133951,5,2019
137759,134097,6,2019
137759,134130,7,2019
137759,136172,8,2019
137759,137096,9,2019
137759,137351,10,2019
137759,138187,11,2019
137759,433660,12,2019
132693,132709,1,2019
132693,132903,2,2019
132693,133386,3,2019
132693,133669,4,2019
132693,133881,5,2019
132693,133951,6,2019
132693,134097,7,2019
132693,134130,8,2019
132693,134495,9,2019
132693,136172,10,2019
132693,137351,11,2019
132693,138187,12,2019
446048,132471,1,2019
446048,132903,2,2019
446048,133669,3,2019
446048,133951,4,2019
446048,134097,5,2019
446048,134130,6,2019
446048,135726,7,2019
446048,137351,8,2019
446048,152080,9,2019
446048,205957,10,2019
446048,224323,11,2019
446048,433660,12,2019
134608,132602,1,2019
134608,132903,2,2019
134608,133386,3,2019
134608,133650,4,2019
134608,133669,5,2019
134608,133951,6,2019
134608,134097,7,2019
134608,134130,8,2019
134608,135726,9,2019
134608,136172,10,2019
134608,137351,11,2019
134608,433660,12,2019
133702,132602,1,2019
133702,132903,2,2019
133702,133650,3,2019
133702,133669,4,2019
133702,133951,5,2019
133702,134097,6,2019
133702,134130,7,2019
133702,134945,8,2019
133702,135726,9,2019
133702,136172,10,2019
133702,137351,11,2019
133702,138354,12,2019
448840,132903,1,2019
448840,133650,2,2019
448840,133669,3,2019
448840,133951,4,2019
448840,134097,5,2019
448840,134130,6,2019
448840,135726,7,2019
448840,136172,8,2019
448840,137351,9,2019
448840,137847,10,2019
448840,138354,11,2019
448840,433660,12,2019
451680,132602,1,2019
451680,132903,2,2019
451680,133669,3,2019
451680,133951,4,2019
451680,134079,5,2019
451680,134097,6,2019
451680,134130,7,2019
451680,135726,8,2019
451680,136172,9,2019
451680,137351,10,2019
451680,138354,11,2019
451680,433660,12,2019
133508,132903,1,2019
133508,133669,2,2019
133508,133951,3,2019
133508,134097,4,2019
133508,134130,5,2019
133508,135717,6,2019
133508,135726,7,2019
133508,136172,8,2019
133508,137351,9,2019
133508,137847,10,2019
133508,367884,11,2019
133508,433660,12,2019
132851,132903,1,2019
132851,133650,2,2019
132851,133669,3,2019
132851,133702,4,2019
132851,133951,5,2019
132851,134097,6,2019
132851,134130,7,2019
132851,136172,8,2019
132851,137096,9,2019
132851,137351,10,2019
132851,138187,11,2019
132851,433660,12,2019
137847,132903,1,2019
137847,133650,2,2019
137847,133669,3,2019
137847,133951,4,2019
137847,134097,5,2019
137847,134130,6,2019
137847,135726,7,2019
137847,136172,8,2019
137847,137351,9,2019
137847,138354,10,2019
137847,193900,11,2019
137847,433660,12,2019
133979,132471,1,2019
133979,132602,2,2019
133979,132903,3,2019
133979,133650,4,2019
133979,133669,5,2019
133979,133951,6,2019
133979,134097,7,2019
133979,134130,8,2019
133979,135717,9,2019
133979,135726,10,2019
133979,137351,11,2019
133979,138947,12,2019
134343,100751,1,2019
134343,102368,2,2019
134343,132903,3,2019
134343,133021,4,2019
134343,133650,5,2019
134343,134097,6,2019
134343,134130,7,2019
134343,136172,8,2019
134343,136473,9,2019
134343,137759,10,2019
134343,138354,11,2019
134343,433660,12,2019
133809,132903,1,2019
133809,133650,2,2019
133809,133669,3,2019
133809,133951,4,2019
133809,134079,5,2019
133809,134097,6,2019
133809,134130,7,2019
133809,135726,8,2019
133809,136172,9,2019
133809,137351,10,2019
133809,138354,11,2019
133809,433660,12,2019
384254,132471,1,2019
384254,132602,2,2019
384254,132657,3,2019
384254,132903,4,2019
384254,133492,5,2019
384254,133669,6,2019
384254,133809,7,2019
384254,134079,8,2019
384254,134097,9,2019
384254,134130,10,2019
384254,136950,11,2019
384254,433660,12,2019
138293,132602,1,2019
138293,132903,2,2019
138293,133650,3,2019
138293,133669,4,2019
138293,133951,5,2019
138293,134097,6,2019
138293,134130,7,2019
138293,134945,8,2019
138293,135726,9,2019
138293,136172,10,2019
138293,137351,11,2019
138293,433660,12,2019
138275,132471,1,2019
138275,132903,2,2019
138275,133669,3,2019
138275,133951,4,2019
138275,134079,5,2019
138275,134097,6,2019
138275,134130,7,2019
138275,136172,8,2019
138275,137032,9,2019
138275,137351,10,2019
138275,137564,11,2019
138275,433660,12,2019
133872,132903,1,2019
133872,133650,2,2019
133872,133669,3,2019
133872,133951,4,2019
133872,134097,5,2019
133872,134130,6,2019
133872,135726,7,2019
133872,136172,8,2019
133872,137351,9,2019
133872,138187,10,2019
133872,221661,11,2019
133872,433660,12,2019
136233,100858,1,2019
136233,102368,2,2019
136233,132903,3,2019
136233,133669,4,2019
136233,133702,5,2019
136233,134097,6,2019
136233,134130,7,2019
136233,136172,8,2019
136233,136473,9,2019
136233,137351,10,2019
136233,138354,11,2019
136233,433660,12,2019
136400,132851,1,2019
136400,132903,2,2019
136400,133951,3,2019
136400,134097,4,2019
136400,134130,5,2019
136400,134495,6,2019
136400,135726,7,2019
136400,137032,8,2019
136400,137078,9,2019
136400,137351,10,2019
136400,137847,11,2019
136400,433660,12,2019
133526,100724,1,2019
133526,132602,2,2019
133526,132903,3,2019
133526,133650,4,2019
133526,133669,5,2019
133526,133951,6,2019
133526,133979,7,2019
133526,134097,8,2019
133526,134130,9,2019
133526,136172,10,2019
133526,137351,11,2019
133526,138947,12,2019
137315,132851,1,2019
137315,132903,2,2019
137315,133386,3,2019
137315,133669,4,2019
137315,133702,5,2019
137315,133951,6,2019
137315,134079,7,2019
137315,134097,8,2019
137315,134130,9,2019
137315,136172,10,2019
137315,137351,11,2019
137315,433660,12,2019
138354,132903,1,2019
138354,133650,2,2019
138354,133669,3,2019
138354,133951,4,2019
138354,134097,5,2019
138354,134130,6,2019
138354,134945,7,2019
138354,135726,8,2019
138354,136172,9,2019
138354,137351,10,2019
138354,137847,11,2019
138354,433660,12,2019
133711,132903,1,2019
133711,133669,2,2019
133711,133951,3,2019
133711,134097,4,2019
133711,134130,5,2019
133711,135726,6,2019
133711,136172,7,2019
133711,136950,8,2019
133711,137351,9,2019
133711,137546,10,2019
133711,137847,11,2019
133711,433660,12,2019
137962,132903,1,2019
137962,133669,2,2019
137962,133809,3,2019
137962,133951,4,2019
137962,133979,5,2019
137962,134079,6,2019
137962,134097,7,2019
137962,134130,8,2019
137962,136172,9,2019
137962,137351,10,2019
137962,138354,11,2019
137962,433660,12,2019
137209,132903,1,2019
137209,133386,2,2019
137209,133669,3,2019
137209,133951,4,2019
137209,134097,5,2019
137209,134130,6,2019
137209,136172,7,2019
137209,136950,8,2019
137209,137351,9,2019
137209,137546,10,2019
137209,138187,11,2019
137209,433660,12,2019
133021,102368,1,2019
133021,132903,2,2019
133021,133650,3,2019
133021,133669,4,2019
133021,134097,5,2019
133021,134130,6,2019
133021,134343,7,2019
133021,136172,8,2019
133021,136233,9,2019
133021,137759,10,2019
133021,138354,11,2019
133021,433660,12,2019
135188,132851,1,2019
135188,132903,2,2019
135188,133386,3,2019
135188,133669,4,2019
135188,134097,5,2019
135188,134130,6,2019
135188,136172,7,2019
135188,137096,8,2019
135188,137209,9,2019
135188,137351,10,2019
135188,138187,11,2019
135188,433660,12,2019
414823,132903,1,2019
414823,133650,2,2019
414823,133669,3,2019
414823,133951,4,2019
414823,134097,5,2019
414823,134130,6,2019
414823,135726,7,2019
414823,137351,8,2019
414823,190503,9,2019
414823,217235,10,2019
414823,433660,11,2019
414823,445708,12,2019
135160,132851,1,2019
135160,132903,2,2019
135160,133650,3,2019
135160,133702,4,2019
135160,134097,5,2019
135160,134130,6,2019
135160,135717,7,2019
135160,136145,8,2019
135160,136172,9,2019
135160,137096,10,2019
135160,137351,11,2019
135160,138187,12,2019
135391,132903,1,2019
135391,133508,2,2019
135391,133669,3,2019
135391,134097,4,2019
135391,134130,5,2019
135391,134495,6,2019
135391,135407,7,2019
135391,136172,8,2019
135391,137351,9,2019
135391,138187,10,2019
135391,262129,11,2019
135391,433660,12,2019
367884,132471,1,2019
367884,132903,2,2019
367884,133508,3,2019
367884,133669,4,2019
367884,133951,5,2019
367884,134097,6,2019
367884,134130,7,2019
367884,134945,8,2019
367884,136172,9,2019
367884,137351,10,2019
367884,138354,11,2019
367884,433660,12,2019
132879,132903,1,2019
