from,to,rank
212160,211361,4
212160,212601,5
212160,213987,6
212160,213613,7
212160,214591,8
212160,211158,9
212160,215655,10
212160,212115,11
212160,213783,12
212160,212106,13
212160,213349,14
212160,216357,15
212160,214777,16
212160,203517,17
212160,215293,18
212160,216010,19
212160,215947,20
212160,216764,21
212160,216694,22
212160,211431,23
212160,214041,24
212160,206695,25
212197,213507,1
212197,214041,2
212197,216278,3
212197,216010,4
212197,217059,5
212197,210571,6
212197,216764,7
212197,211158,8
212197,211088,9
212197,213349,10
212197,213251,11
212197,210775,12
212197,216339,13
212197,215929,14
212197,214069,15
212197,212674,16
212197,213996,17
212197,212054,18
212197,212577,19
212197,213668,20
212197,214777,21
212197,211291,22
212197,214175,23
212197,216524,24
212197,215293,25
480134,,1
212443,177339,1
212443,179894,2
212443,178615,3
212577,212009,1
212577,212674,2
212577,211291,3
212577,213385,4
212577,214175,5
212577,213543,6
212577,216524,7
212577,190099,8
212577,212911,9
212577,216287,10
212577,197133,11
212577,216597,12
212577,128902,13
212577,233374,14
212577,191515,15
212577,195526,16
212577,130590,17
212577,165015,18
212577,130697,19
212577,131159,20
212577,160977,21
212577,164465,22
212577,230959,23
212577,196866,24
212577,190415,25
212601,212106,1
212601,213987,2
212601,212160,3
212601,216038,4
212601,215743,5
212601,215293,6
212601,215947,7
212601,214591,8
212601,211644,9
212601,216357,10
212601,213020,11
212601,216807,12
212601,213613,13
212601,215655,14
212601,214777,15
212601,211361,16
212601,190725,17
212601,203517,18
212601,210669,19
212601,190716,20
212601,212054,21
212601,215798,22
212601,216339,23
212601,204796,24
212601,203368,25
212656,212805,1
212656,213996,2
212656,216694,3
212656,212133,4
212656,165936,5
212656,216038,6
212656,191676,7
212656,232557,8
212656,216357,9
212656,201654,10
212656,139393,11
212656,212160,12
212656,216807,13
212656,215655,14
212656,194958,15
212656,211644,16
212656,212601,17
212656,212106,18
212656,213020,19
212656,203775,20
212656,213400,21
212656,211361,22
212656,215114,23
212656,231651,24
212656,210669,25
212674,212009,1
212674,212577,2
212674,211291,3
212674,213385,4
212674,213543,5
212674,214175,6
212674,190099,7
212674,216597,8
212674,231624,9
212674,128902,10
212674,131159,11
212674,233374,12
212674,131469,13
212674,130943,14
212674,130590,15
212674,191968,16
212674,164988,17
212674,216524,18
212674,216287,19
212674,190415,20
212674,214777,21
212674,164924,22
212674,168148,23
212674,163046,24
212674,131496,25
212771,161688,1
212771,186876,2
212771,186371,3
212771,185262,4
212771,163046,5
212771,216764,6
212771,129941,7
212771,137847,8
212771,186380,9
212771,216339,10
212771,137351,11
212805,212656,1
212805,213996,2
212805,201654,3
212805,149781,4
212805,165936,5
212805,232557,6
212805,216807,7
212805,215293,8
212805,216694,9
212805,210669,10
212805,216038,11
212805,169080,12
212805,152530,13
212805,214777,14
212805,191676,15
212805,139393,16
212805,212160,17
212805,212133,18
212805,216357,19
212805,216667,20
212805,212106,21
212805,211644,22
212805,211440,23
212805,211291,24
212805,212674,25
212832,212984,1
212832,216764,2
212832,216339,3
212832,214272,4
212832,213367,5
212832,216852,6
212832,211158,7
212832,212054,8
212832,211088,9
212832,211352,10
212832,210775,11
212832,210739,12
212832,214801,13
212832,212115,14
212832,213349,15
212832,211583,16
212832,213011,17
212832,212133,18
212832,214041,19
212832,211307,20
212832,210571,21
212832,213020,22
212832,213613,23
212832,216366,24
212832,215770,25
212878,214041,1
212878,216010,2
212878,442356,3
212878,214713,4
212878,217059,5
212878,211158,6
212878,213349,7
212878,216764,8
212878,213613,9
212878,216296,10
212878,213996,11
212878,213020,12
212878,213783,13
212878,214829,14
212878,214777,15
212878,216339,16
212878,214379,17
212878,215239,18
212878,446640,19
212878,366252,20
212878,162690,21
212878,215585,22
212878,213507,23
212878,210571,24
212878,212197,25
446640,212054,1
446640,217059,2
446640,216339,3
446640,210571,4
446640,215132,5
446640,214777,6
446640,213613,7
446640,211088,8
446640,216764,9
446640,164076,10
446640,162007,11
446640,212878,12
446640,215062,13
446640,163338,14
446640,211556,15
446640,162283,16
446640,216010,17
446640,213783,18
446640,191649,19
446640,214041,20
446640,211158,21
446640,215293,22
446640,213020,23
446640,164173,24
446640,162584,25
212911,216287,1
212911,164465,2
212911,168342,3
212911,161004,4
212911,197133,5
212911,130697,6
212911,217156,7
212911,230959,8
212911,211273,9
212911,215062,10
212911,168148,11
212911,121345,12
212911,182670,13
212911,186131,14
212911,173258,15
212911,190415,16
212911,160977,17
212911,204501,18
212911,168218,19
212911,130794,20
212911,191515,21
212911,144050,22
212911,190099,23
212911,161086,24
212911,131496,25
212984,213367,1
212984,216339,2
212984,212832,3
212984,212054,4
212984,211088,5
212984,214801,6
212984,216764,7
212984,211352,8
212984,211158,9
212984,215239,10
212984,214272,11
212984,216852,12
212984,211583,13
212984,213349,14
212984,215770,15
212984,215099,16
212984,,17
212984,210775,18
212984,215132,19
212984,210571,20
212984,186283,21
212984,211307,22
212984,186876,23
212984,212133,24
212984,214777,25
213011,216764,1
213011,211352,2
213011,216339,3
213011,212054,4
213011,214272,5
213011,213367,6
213011,211088,7
213011,216852,8
213011,210775,9
213011,215099,10
213011,215770,11
213011,211158,12
213011,210571,13
213011,213349,14
213011,210739,15
213011,213613,16
213011,214777,17
213011,216597,18
213011,212197,19
213011,212115,20
213011,130943,21
213011,211583,22
213011,213020,23
213011,214041,24
213011,213826,25
213020,211158,1
213020,216764,2
213020,211361,3
213020,216038,4
213020,213349,5
213020,216010,6
213020,214777,7
213020,213613,8
213020,215293,9
213020,211644,10
213020,216339,11
213020,214041,12
213020,212160,13
213020,212115,14
213020,212106,15
213020,215655,16
213020,212054,17
213020,238032,18
213020,213783,19
213020,213598,20
213020,217059,21
213020,215284,22
213020,130934,23
213020,211608,24
213020,215947,25
448691,,1
213251,216524,1
213251,210669,2
213251,212009,3
213251,212674,4
213251,216278,5
213251,212577,6
213251,212197,7
213251,164270,8
213251,162654,9
213251,206589,10
213251,211291,11
213251,214777,12
213251,216667,13
213251,213507,14
213251,165334,15
213251,214175,16
213251,215293,17
213251,202523,18
213251,214157,19
213251,191968,20
213251,212106,21
213251,210571,22
213251,213543,23
213251,213385,24
213251,213613,25
213303,213349,1
213303,212115,2
213303,213321,3
213303,213613,4
213303,213783,5
213303,210775,6
213303,213826,7
213303,211158,8
213303,216931,9
213303,214272,10
213303,211088,11
213303,217059,12
213303,213020,13
213303,,14
213303,214069,15
213303,214652,16
213303,211352,17
213303,211468,18
213303,216339,19
213303,215929,20
213303,216764,21
213303,188641,22
213303,130934,23
213303,211981,24
213303,213659,25
213321,216931,1
213321,215929,2
213321,210739,3
213321,213826,4
213321,212115,5
213321,211158,6
213321,214069,7
213321,213613,8
213321,216764,9
213321,213349,10
213321,211088,11
213321,216339,12
213321,210571,13
213321,212106,14
213321,210775,15
213321,212054,16
213321,216010,17
213321,213303,18
213321,217059,19
213321,216278,20
213321,213668,21
213321,213367,22
213321,211352,23
213321,213507,24
213321,215293,25
213349,211158,1
213349,216764,2
213349,214041,3
213349,216010,4
213349,212115,5
213349,213020,6
213349,213613,7
213349,216339,8
213349,214777,9
213349,211361,10
213349,213783,11
213349,217059,12
213349,210571,13
213349,216038,14
213349,210775,15
213349,214704,16
213349,213598,17
213349,212054,18
213349,211088,19
213349,213367,20
213349,211608,21
213349,214801,22
213349,211644,23
213349,212160,24
213349,130934,25
213358,215655,1
213358,211431,2
213358,212106,3
213358,216038,4
213358,215947,5
213358,211556,6
213358,211361,7
213358,215293,8
213358,215442,9
213358,211644,10
213358,213020,11
213358,216694,12
213358,212160,13
213358,216357,14
213358,210775,15
213358,212601,16
213358,213613,17
213358,215798,18
213358,213367,19
213358,214166,20
213358,210605,21
213358,216339,22
213358,215275,23
213358,217059,24
213358,203517,25
213367,216339,1
213367,212054,2
213367,215770,3
213367,216764,4
213367,216597,5
213367,211088,6
213367,212984,7
213367,214777,8
213367,211158,9
213367,214801,10
213367,216852,11
213367,213349,12
213367,215099,13
213367,186584,14
213367,215062,15
213367,186283,16
213367,130943,17
213367,215929,18
213367,196413,19
213367,215293,20
213367,186380,21
213367,214272,22
213367,211583,23
213367,213020,24
213367,163046,25
213385,213543,1
213385,211291,2
213385,216597,3
213385,212577,4
213385,190099,5
213385,212674,6
213385,212009,7
213385,190415,8
213385,211440,9
213385,214175,10
213385,215062,11
213385,212054,12
213385,168148,13
213385,216287,14
213385,214777,15
213385,167358,16
213385,164924,17
213385,197133,18
213385,130590,19
213385,130943,20
213385,217156,21
213385,186131,22
213385,164988,23
213385,162928,24
213385,233374,25
407629,237880,1
407629,212106,2
407629,215123,3
407629,154156,4
407629,204635,5
407629,216931,6
407629,442806,7
407629,215293,8
407629,215132,9
407629,188526,10
407629,204477,11
407629,177834,12
407629,136215,13
407629,179812,14
407629,216339,15
407629,166656,16
407629,134130,17
407629,112525,18
407629,140562,19
407629,216366,20
407629,187222,21
407629,145558,22
407629,202763,23
407629,193830,24
407629,195809,25
213400,215114,1
213400,216542,2
213400,212133,3
213400,213996,4
213400,211024,5
213400,201654,6
213400,440794,7
213400,212656,8
213400,232557,9
213400,216694,10
213400,165936,11
213400,214041,12
213400,165644,13
213400,212805,14
213400,176664,15
213400,133085,16
213400,231651,17
213400,191676,18
213400,446394,19
213400,164614,20
213400,149781,21
213400,213507,22
213400,239503,23
213400,112084,24
213400,150677,25
418533,,1
213446,,1
213507,212197,1
213507,214041,2
213507,216010,3
213507,211088,4
213507,217059,5
213507,211158,6
213507,216764,7
213507,210571,8
213507,216278,9
213507,214069,10
213507,213349,11
213507,214777,12
213507,213251,13
213507,213996,14
213507,214157,15
213507,213020,16
213507,216339,17
213507,215929,18
213507,213613,19
213507,212054,20
213507,216852,21
213507,212115,22
213507,210739,23
213507,210775,24
213507,215293,25
213525,214379,1
213525,213349,2
213525,214670,3
213525,213543,4
213525,211468,5
213525,210775,6
213525,211158,7
213525,215585,8
213525,210739,9
213525,212115,10
213525,214157,11
213525,366252,12
213525,213385,13
213525,214704,14
213525,214810,15
213525,,16
213525,210571,17
213525,212878,18
213525,211079,19
213525,216764,20
213525,214777,21
213525,214175,22
213525,163921,23
213525,214111,24
213525,414911,25
213543,211291,1
213543,216597,2
213543,213385,3
213543,211440,4
213543,215062,5
213543,190415,6
213543,214777,7
213543,212054,8
213543,164924,9
213543,168148,10
213543,164988,11
213543,167358,12
213543,162928,13
213543,194824,14
213543,217156,15
213543,234076,16
213543,131469,17
213543,130943,18
213543,186131,19
213543,193900,20
213543,131496,21
213543,190099,22
213543,196413,23
213543,186380,24
213543,215293,25
213613,211158,1
213613,213349,2
213613,216764,3
213613,213020,4
213613,212115,5
213613,216010,6
213613,214041,7
213613,216038,8
213613,213783,9
213613,211644,10
213613,211361,11
213613,214777,12
213613,216339,13
213613,212160,14
213613,217059,15
213613,210571,16
213613,210775,17
213613,212054,18
213613,211608,19
213613,213598,20
213613,212106,21
213613,213321,22
213613,211088,23
213613,214272,24
213613,215947,25
213631,212674,1
213640,,1
213659,216931,1
213659,211158,2
213659,213321,3
213659,213303,4
213659,,5
213659,213826,6
213659,214069,7
213659,214643,8
213659,214379,9
213659,366252,10
213659,212115,11
213659,214652,12
213659,213783,13
213659,214768,14
213659,215585,15
213659,211024,16
213659,195988,17
213659,216339,18
213659,183275,19
213659,211927,20
213659,,21
213659,212054,22
213659,215929,23
213659,414911,24
213659,214810,25
213668,216278,1
213668,213613,2
213668,212197,3
213668,211088,4
213668,211158,5
213668,217059,6
213668,213251,7
213668,216010,8
213668,210571,9
213668,213321,10
213668,216931,11
213668,213507,12
213668,213349,13
213668,212115,14
213668,214777,15
213668,215929,16
213668,212009,17
213668,212674,18
213668,216524,19
213668,162760,20
213668,214041,21
213668,213783,22
213668,214157,23
213668,216764,24
213668,211291,25
213783,211158,1
213783,213613,2
213783,213349,3
213783,216764,4
213783,213020,5
213783,214041,6
213783,216010,7
213783,212115,8
213783,212160,9
213783,211644,10
213783,216038,11
213783,211361,12
213783,216339,13
213783,213826,14
213783,217059,15
213783,213598,16
213783,211608,17
213783,212054,18
213783,214777,19
213783,213303,20
213783,210775,21
213783,216931,22
213783,213251,23
213783,215947,24
213783,214069,25
213826,215929,1
213826,214069,2
213826,213321,3
213826,216931,4
213826,216764,5
213826,212115,6
213826,211088,7
213826,211158,8
213826,216339,9
213826,210739,10
213826,210775,11
213826,212054,12
213826,213783,13
213826,215947,14
213826,213613,15
213826,215099,16
213826,213349,17
213826,212197,18
213826,212106,19
213826,216278,20
213826,214652,21
213826,213303,22
213826,214777,23
213826,212133,24
213826,213367,25
213987,212601,1
213987,212160,2
213987,216038,3
213987,212106,4
213987,214591,5
213987,215947,6
213987,213020,7
213987,210669,8
213987,216807,9
213987,189705,10
213987,203368,11
213987,215655,12
213987,211644,13
213987,216357,14
213987,214777,15
213987,193973,16
213987,203517,17
213987,215293,18
213987,215442,19
213987,211361,20
213987,196158,21
213987,215798,22
213987,201195,23
213987,195164,24
213987,216667,25
213996,212133,1
213996,212805,2
213996,165936,3
213996,232557,4
213996,212656,5
213996,191676,6
213996,216694,7
213996,201654,8
213996,217059,9
213996,213507,10
213996,212197,11
213996,214041,12
213996,216010,13
213996,214777,14
213996,215114,15
213996,216542,16
213996,213251,17
213996,149781,18
213996,194958,19
213996,211158,20
213996,213020,21
213996,216339,22
213996,216764,23
213996,215293,24
213996,130943,25
214041,213349,1
214041,216764,2
214041,211158,3
214041,216010,4
214041,213020,5
214041,213613,6
214041,212115,7
214041,216339,8
214041,214777,9
214041,217059,10
214041,212197,11
214041,211361,12
214041,210571,13
214041,213783,14
214041,213507,15
214041,216038,16
214041,212054,17
214041,211088,18
214041,213598,19
214041,215293,20
214041,214704,21
214041,211644,22
214041,210775,23
214041,216852,24
214041,211608,25
214069,215929,1
214069,213826,2
214069,211158,3
214069,216931,4
214069,210775,5
214069,213507,6
214069,213321,7
214069,211088,8
214069,212115,9
214069,212197,10
214069,213613,11
214069,210739,12
214069,212106,13
214069,216339,14
214069,216764,15
214069,216852,16
214069,216038,17
214069,191968,18
214069,215743,19
214069,217059,20
214069,130226,21
214069,213783,22
214069,212601,23
214069,186584,24
214069,216010,25
214111,216339,1
214111,445009,2
214111,216764,3
214111,215239,4
214111,211307,5
214111,211158,6
214111,,7
214111,213349,8
214111,214801,9
214111,211352,10
214111,211583,11
214111,211088,12
214111,213367,13
214111,414911,14
214111,212054,15
214111,212832,16
214111,212878,17
214111,214272,18
214111,211079,19
214111,211927,20
214111,213613,21
214111,214379,22
214111,216524,23
214111,216010,24
214111,214041,25
445009,214111,1
445009,211927,2
445009,213349,3
445009,414911,4
445009,211307,5
445009,216764,6
445009,211079,7
445009,,8
445009,215585,9
445009,215239,10
445009,210605,11
445009,210775,12
445009,164775,13
445009,,14
445009,214166,15
445009,212878,16
445009,211158,17
445009,167631,18
445009,167312,19
445009,213011,20
445009,,21
445009,,22
445009,214272,23
445009,166647,24
445009,214704,25
214148,191126,1
214148,194578,2
214148,215105,3
214148,215053,4
214148,215099,5
214148,166674,6
214148,217493,7
214148,163295,8
214148,140951,9
214148,143048,10
214148,202170,11
214148,212054,12
214148,,13
214148,120403,14
214148,131308,15
214148,193654,16
214148,216339,17
214148,136774,18
214148,110370,19
214148,202046,20
214148,174127,21
214148,166911,22
214148,366368,23
214148,109651,24
214148,166984,25
